PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
378,0,0.0,"Widener, Mr. Harry Elkins",1,0.33400351847197784,0.0,0.3333333333333333,113503,0.41282050681475896,C82,0.0
379,0,1.0,"Betros, Mr. Tannous",1,0.24604171902488062,0.0,0.0,2648,0.007831878409428937,B96 B98,0.0
380,0,1.0,"Gustafsson, Mr. Karl Gideon",1,0.2334757476752953,0.0,0.0,347069,0.015175789316712771,B96 B98,0.6666666666666666
381,1,0.0,"Bidois, Miss. Rosalie",0,0.5224930887157577,0.0,0.0,PC 17757,0.4440992237022602,B96 B98,0.0
382,1,1.0,"Nakid, Miss. Maria (""Mary"")",0,0.007288263382759488,0.0,0.3333333333333333,2653,0.030725752114070404,B96 B98,0.0
383,0,1.0,"Tikkanen, Mr. Juho",1,0.39683337521990447,0.0,0.0,STON/O 2. 3101293,0.015468569817999833,B96 B98,0.6666666666666666
384,1,0.0,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",0,0.4345312892686604,0.125,0.0,113789,0.10149724044618187,B96 B98,0.6666666666666666
385,0,1.0,"Plotcharsky, Mr. Vasil",1,0.3679205534940792,0.0,0.0,349227,0.015411575213749286,B96 B98,0.6666666666666666
386,0,0.5,"Davies, Mr. Charles Henry",1,0.22090977632571,0.0,0.0,S.O.C. 14879,0.1434624456306609,B96 B98,0.6666666666666666
387,0,1.0,"Goodwin, Master. Sidney Leonard",1,0.007288263382759488,0.625,0.3333333333333333,CA 2144,0.09154270340242172,B96 B98,0.6666666666666666
388,1,0.5,"Buss, Miss. Kate",0,0.4470972606182458,0.0,0.0,27849,0.025374310111545468,B96 B98,0.6666666666666666
389,0,1.0,"Sadlier, Mr. Matthew",1,0.3679205534940792,0.0,0.0,367655,0.015086393670319786,B96 B98,0.3333333333333333
390,1,0.5,"Lehmann, Miss. Bertha",0,0.20834380497612465,0.0,0.0,SC 1748,0.023422440102965045,B96 B98,0.0
391,1,0.0,"Carter, Mr. William Ernest",1,0.4470972606182458,0.125,0.3333333333333333,113760,0.23422440102965048,B96 B98,0.6666666666666666
392,1,1.0,"Jansson, Mr. Carl Olof",1,0.2586076903744659,0.0,0.0,350034,0.015216388212891242,B96 B98,0.6666666666666666
393,0,1.0,"Gustafsson, Mr. Johan Birger",1,0.34656948982156316,0.25,0.0,3101277,0.015468569817999833,B96 B98,0.6666666666666666
394,1,0.0,"Newell, Miss. Marjorie",0,0.2837396330736366,0.125,0.0,35273,0.22109807522194713,D36,0.0
395,1,1.0,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",0,0.2963056044232219,0.0,0.3333333333333333,PP 9549,0.03259622914329302,G6,0.6666666666666666
396,0,1.0,"Johansson, Mr. Erik",1,0.2711736617240512,0.0,0.0,350052,0.015216388212891242,B96 B98,0.6666666666666666
397,0,1.0,"Olsson, Miss. Elina",0,0.38426740387031916,0.0,0.0,350407,0.015330377421392339,B96 B98,0.6666666666666666
398,0,0.5,"McKane, Mr. Peter David",1,0.5727569741140991,0.0,0.0,28403,0.050748620223090936,B96 B98,0.6666666666666666
399,0,0.5,"Pain, Dr. Alfred",1,0.2837396330736366,0.0,0.0,244278,0.020494635090094415,B96 B98,0.6666666666666666
400,1,0.5,"Trout, Mrs. William H (Jessie L)",0,0.34656948982156316,0.0,0.0,240929,0.02469115560854232,B96 B98,0.6666666666666666
401,1,1.0,"Niskanen, Mr. Juha",1,0.4847951746670017,0.0,0.0,STON/O 2. 3101289,0.015468569817999833,B96 B98,0.6666666666666666
402,0,1.0,"Adams, Mr. John",1,0.32143754712239253,0.0,0.0,341826,0.015712553569072387,B96 B98,0.6666666666666666
403,0,1.0,"Jussila, Miss. Mari Aina",0,0.2586076903744659,0.125,0.0,4137,0.019177122834302632,B96 B98,0.6666666666666666
404,0,1.0,"Hakkarainen, Mr. Pekka Pietari",1,0.34656948982156316,0.125,0.0,STON/O2. 3101279,0.030937139635999665,B96 B98,0.6666666666666666
405,0,1.0,"Oreskovic, Miss. Marija",0,0.24604171902488062,0.0,0.0,315096,0.016908073949327893,B96 B98,0.6666666666666666
406,0,0.5,"Gale, Mr. Shadrach",1,0.4219653179190751,0.125,0.0,28664,0.04098927018018883,B96 B98,0.6666666666666666
407,0,1.0,"Widegren, Mr. Carl/Charles Peter",1,0.6355868308620256,0.0,0.0,347064,0.015126992566498259,B96 B98,0.6666666666666666
408,1,0.5,"Richards, Master. William Rowe",1,0.032420206081930136,0.125,0.16666666666666666,29106,0.03659756266088288,B96 B98,0.6666666666666666
409,0,1.0,"Birkeland, Mr. Hans Martin Monsen",1,0.2586076903744659,0.0,0.0,312992,0.015175789316712771,B96 B98,0.6666666666666666
410,0,1.0,"Lefebre, Miss. Ida",0,0.3679205534940792,0.375,0.16666666666666666,4133,0.049707687947515,B96 B98,0.6666666666666666
411,0,1.0,"Sdycoff, Mr. Todor",1,0.3679205534940792,0.0,0.0,349222,0.015411575213749286,B96 B98,0.6666666666666666
412,0,1.0,"Hart, Mr. Henry",1,0.3679205534940792,0.0,0.0,394140,0.013386510079847098,B96 B98,0.3333333333333333
413,1,0.0,"Minahan, Miss. Daisy E",0,0.4093993465694898,0.125,0.0,19928,0.17566830077223786,C78,0.3333333333333333
414,0,0.5,"Cunningham, Mr. Alfred Fleming",1,0.3679205534940792,0.0,0.0,239853,0.0,B96 B98,0.6666666666666666
415,1,1.0,"Sundman, Mr. Johan Julian",1,0.5476250314149284,0.0,0.0,STON/O 2. 3101269,0.015468569817999833,B96 B98,0.6666666666666666
416,0,1.0,"Meek, Mrs. Thomas (Annie Louise Rowley)",0,0.3679205534940792,0.0,0.0,343095,0.015712553569072387,B96 B98,0.6666666666666666
417,1,0.5,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",0,0.4219653179190751,0.125,0.16666666666666666,28220,0.06343577527886367,B96 B98,0.6666666666666666
418,1,0.5,"Silven, Miss. Lyyli Karoliina",0,0.22090977632571,0.0,0.3333333333333333,250652,0.025374310111545468,B96 B98,0.6666666666666666
419,0,0.5,"Matthews, Mr. William John",1,0.37170143252073384,0.0,0.0,28228,0.025374310111545468,B96 B98,0.6666666666666666
420,0,1.0,"Van Impe, Miss. Catharina",0,0.12038200552902739,0.0,0.3333333333333333,345773,0.04713766070721715,B96 B98,0.6666666666666666
421,0,1.0,"Gheorgheff, Mr. Stanio",1,0.3679205534940792,0.0,0.0,349254,0.015411575213749286,B96 B98,0.0
422,0,1.0,"Charters, Mr. David",1,0.2586076903744659,0.0,0.0,A/5. 13032,0.015094396337354966,B96 B98,0.3333333333333333
423,0,1.0,"Zimmerman, Mr. Leo",1,0.35913546117114853,0.0,0.0,315082,0.015370976317570811,B96 B98,0.6666666666666666
424,0,1.0,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",0,0.34656948982156316,0.125,0.16666666666666666,347080,0.028106928123558056,B96 B98,0.6666666666666666
425,0,1.0,"Rosblom, Mr. Viktor Richard",1,0.22090977632571,0.125,0.16666666666666666,370129,0.039452172548431745,B96 B98,0.6666666666666666
426,0,1.0,"Wiseman, Mr. Phillippe",1,0.3679205534940792,0.0,0.0,A/4. 34244,0.014151057562208049,B96 B98,0.6666666666666666
427,1,0.5,"Clarke, Mrs. Charles V (Ada Maria Winfield)",0,0.34656948982156316,0.125,0.0,2003,0.050748620223090936,B96 B98,0.6666666666666666
428,1,0.5,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",0,0.2334757476752953,0.0,0.0,250655,0.050748620223090936,B96 B98,0.6666666666666666
429,0,1.0,"Flynn, Mr. James",1,0.3679205534940792,0.0,0.0,364851,0.015126992566498259,B96 B98,0.3333333333333333
430,1,1.0,"Pickard, Mr. Berk (Berk Trembisky)",1,0.39683337521990447,0.0,0.0,SOTON/O.Q. 392078,0.015712553569072387,E10,0.6666666666666666
431,1,0.0,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",1,0.34656948982156316,0.0,0.0,110564,0.051822148727810165,C52,0.6666666666666666
432,1,1.0,"Thorneycroft, Mrs. Percival (Florence Kate White)",0,0.3679205534940792,0.125,0.0,376564,0.031425107138144774,B96 B98,0.6666666666666666
433,1,0.5,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",0,0.5224930887157577,0.125,0.0,SC/AH 3085,0.050748620223090936,B96 B98,0.6666666666666666
434,0,1.0,"Kallio, Mr. Nikolai Erland",1,0.20834380497612465,0.0,0.0,STON/O 2. 3101274,0.013907073811135496,B96 B98,0.6666666666666666
435,0,0.0,"Silvey, Mr. William Baird",1,0.6230208595124404,0.125,0.0,13507,0.1091095334796455,E44,0.6666666666666666
436,1,0.0,"Carter, Miss. Lucile Polk",0,0.17064589092736868,0.125,0.3333333333333333,113760,0.23422440102965048,B96 B98,0.6666666666666666
437,0,1.0,"Ford, Miss. Doolina Margaret ""Daisy""",0,0.2586076903744659,0.25,0.3333333333333333,W./C. 6608,0.06709553154495196,B96 B98,0.6666666666666666
438,1,0.5,"Richards, Mrs. Sidney (Emily Hocking)",0,0.2963056044232219,0.25,0.5,29106,0.03659756266088288,B96 B98,0.6666666666666666
439,0,0.0,"Fortune, Mr. Mark",1,0.7989444584066349,0.125,0.6666666666666666,19950,0.5133418122566507,C23 C25 C27,0.6666666666666666
440,0,0.5,"Kvillner, Mr. Johan Henrik Johannesson",1,0.38426740387031916,0.0,0.0,C.A. 18723,0.020494635090094415,B96 B98,0.6666666666666666
441,1,0.5,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",0,0.5601910027645137,0.125,0.16666666666666666,F.C.C. 13529,0.05123658772523604,B96 B98,0.6666666666666666
442,0,1.0,"Hampe, Mr. Leon",1,0.24604171902488062,0.0,0.0,345769,0.018542765081513996,B96 B98,0.6666666666666666
443,0,1.0,"Petterson, Mr. Johan Emil",1,0.3088715757728072,0.125,0.0,347076,0.015175789316712771,B96 B98,0.6666666666666666
444,1,0.5,"Reynaldo, Ms. Encarnacion",0,0.34656948982156316,0.0,0.0,230434,0.025374310111545468,B96 B98,0.6666666666666666
445,1,1.0,"Johannesen-Bratthammer, Mr. Bernt",1,0.3679205534940792,0.0,0.0,65306,0.015834545444608664,B96 B98,0.6666666666666666
446,1,0.0,"Dodge, Master. Washington",1,0.04498617743151546,0.0,0.3333333333333333,33638,0.15977676072337862,A34,0.6666666666666666
447,1,0.5,"Mellinger, Miss. Madeleine Violet",0,0.15807991957778336,0.0,0.16666666666666666,250644,0.038061465167318204,B96 B98,0.6666666666666666
448,1,0.0,"Seward, Mr. Frederic Kimber",1,0.4219653179190751,0.0,0.0,113794,0.051822148727810165,B96 B98,0.6666666666666666
449,1,1.0,"Baclini, Miss. Marie Catherine",0,0.05755214878110078,0.25,0.16666666666666666,2666,0.03758969818624431,B96 B98,0.0
450,1,0.0,"Peuchen, Major. Arthur Godfrey",1,0.648152802211611,0.0,0.0,113786,0.05953203526170282,C104,0.6666666666666666
451,0,0.5,"West, Mr. Edwy Arthur",1,0.4470972606182458,0.125,0.3333333333333333,C.A. 34651,0.05416439273810667,B96 B98,0.6666666666666666
452,0,1.0,"Hagland, Mr. Ingvald Olai Olsen",1,0.3679205534940792,0.125,0.0,65303,0.03897240290032268,B96 B98,0.6666666666666666
453,0,0.0,"Foreman, Mr. Benjamin Laventall",1,0.37170143252073384,0.0,0.0,113051,0.05416439273810667,C111,0.0
454,1,0.0,"Goldenberg, Mr. Samuel L",1,0.610454888162855,0.125,0.0,17453,0.17391981561855152,C92,0.0
455,0,1.0,"Peduzzi, Mr. Joseph",1,0.3679205534940792,0.0,0.0,A/5 2817,0.015712553569072387,B96 B98,0.6666666666666666
456,1,1.0,"Jalsevac, Mr. Ivan",1,0.35913546117114853,0.0,0.0,349240,0.015411575213749286,B96 B98,0.0
457,0,0.0,"Millet, Mr. Francis Davis",1,0.8115104297562202,0.0,0.0,13509,0.051822148727810165,E38,0.6666666666666666
458,1,0.0,"Kenyon, Mrs. Frederick R (Marion)",0,0.3679205534940792,0.125,0.0,17464,0.10122885832000206,D21,0.6666666666666666
459,1,0.5,"Toomey, Miss. Ellen",0,0.6230208595124404,0.0,0.0,F.C.C. 13531,0.020494635090094415,B96 B98,0.6666666666666666
460,0,1.0,"O'Connor, Mr. Maurice",1,0.3679205534940792,0.0,0.0,371060,0.015126992566498259,B96 B98,0.3333333333333333
461,1,0.0,"Anderson, Mr. Harry",1,0.5978889168132697,0.0,0.0,19952,0.051822148727810165,E12,0.6666666666666666
462,0,1.0,"Morley, Mr. William",1,0.4219653179190751,0.0,0.0,364506,0.015712553569072387,B96 B98,0.6666666666666666
463,0,0.0,"Gee, Mr. Arthur H",1,0.5853229454636844,0.0,0.0,111320,0.07514699533034619,E63,0.6666666666666666
464,0,0.5,"Milling, Mr. Jacob Christian",1,0.5978889168132697,0.0,0.0,234360,0.025374310111545468,B96 B98,0.6666666666666666
465,0,1.0,"Maisner, Mr. Simon",1,0.3679205534940792,0.0,0.0,A/S 2816,0.015712553569072387,B96 B98,0.6666666666666666
466,0,1.0,"Goncalves, Mr. Manuel Estanslas",1,0.4722292033174164,0.0,0.0,SOTON/O.Q. 3101306,0.013760683560491965,B96 B98,0.6666666666666666
467,0,0.5,"Campbell, Mr. William",1,0.3679205534940792,0.0,0.0,239853,0.0,B96 B98,0.6666666666666666
468,0,0.0,"Smart, Mr. John Montgomery",1,0.6984166876099522,0.0,0.0,113792,0.051822148727810165,B96 B98,0.6666666666666666
469,0,1.0,"Scanlan, Mr. James",1,0.3679205534940792,0.0,0.0,36209,0.015078195816283748,B96 B98,0.3333333333333333
470,1,1.0,"Baclini, Miss. Helene Barbara",0,0.0041467705453631576,0.25,0.16666666666666666,2666,0.03758969818624431,B96 B98,0.0
471,0,1.0,"Keefe, Mr. Arthur",1,0.3679205534940792,0.0,0.0,323592,0.014151057562208049,B96 B98,0.6666666666666666
472,0,1.0,"Cacic, Mr. Luka",1,0.4722292033174164,0.0,0.0,315089,0.016908073949327893,B96 B98,0.6666666666666666
473,1,0.5,"West, Mrs. Edwy Arthur (Ada Mary Worth)",0,0.4093993465694898,0.125,0.3333333333333333,C.A. 34651,0.05416439273810667,B96 B98,0.6666666666666666
474,1,0.5,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",0,0.2837396330736366,0.0,0.0,SC/AH Basle 541,0.026919605597338588,D,0.0
475,0,1.0,"Strandberg, Miss. Ida Sofia",0,0.2711736617240512,0.0,0.0,7553,0.019201521209409888,B96 B98,0.6666666666666666
476,0,0.0,"Clifford, Mr. George Quincy",1,0.3679205534940792,0.0,0.0,110465,0.10149724044618187,A14,0.6666666666666666
477,0,0.5,"Renouf, Mr. Peter Henry",1,0.4219653179190751,0.125,0.0,31027,0.04098927018018883,B96 B98,0.6666666666666666
478,0,1.0,"Braund, Mr. Lewis Richard",1,0.35913546117114853,0.125,0.0,3460,0.013752485706455927,B96 B98,0.6666666666666666
479,0,1.0,"Karlsson, Mr. Nils August",1,0.2711736617240512,0.0,0.0,350060,0.014679623960531627,B96 B98,0.6666666666666666
480,1,1.0,"Hirvonen, Miss. Hildur E",0,0.01985423473234481,0.0,0.16666666666666666,3101298,0.023983602730431916,B96 B98,0.6666666666666666
481,0,1.0,"Goodwin, Master. Harold Victor",1,0.10781603417944208,0.625,0.3333333333333333,CA 2144,0.09154270340242172,B96 B98,0.6666666666666666
482,0,0.5,"Frost, Mr. Anthony Wood ""Archie""",1,0.3679205534940792,0.0,0.0,239854,0.0,B96 B98,0.6666666666666666
483,0,1.0,"Rouse, Mr. Richard Henry",1,0.6230208595124404,0.0,0.0,A/5 3594,0.015712553569072387,B96 B98,0.6666666666666666
484,1,1.0,"Turkula, Mrs. (Hedwig)",0,0.7863784870570495,0.0,0.0,4134,0.018713553707264782,B96 B98,0.6666666666666666
485,1,0.0,"Bishop, Mr. Dickinson H",1,0.3088715757728072,0.125,0.0,11967,0.17777475888549785,B49,0.0
486,0,1.0,"Lefebre, Miss. Jeannie",0,0.3679205534940792,0.375,0.16666666666666666,4133,0.049707687947515,B96 B98,0.6666666666666666
487,1,0.0,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",0,0.4345312892686604,0.125,0.0,19943,0.17566830077223786,C93,0.6666666666666666
488,0,0.0,"Kent, Mr. Edward Austin",1,0.723548630309123,0.0,0.0,11771,0.057970539254838485,B37,0.0
489,0,1.0,"Somerton, Mr. Francis William",1,0.37170143252073384,0.0,0.0,A.5. 18509,0.015712553569072387,B96 B98,0.6666666666666666
490,1,1.0,"Coutts, Master. Eden Leslie ""Neville""",1,0.10781603417944208,0.125,0.16666666666666666,C.A. 37671,0.031034733136428686,B96 B98,0.6666666666666666
491,0,1.0,"Hagland, Mr. Konrad Mathias Reiersen",1,0.3679205534940792,0.125,0.0,65304,0.03897240290032268,B96 B98,0.6666666666666666
492,0,1.0,"Windelov, Mr. Einar",1,0.2586076903744659,0.0,0.0,SOTON/OQ 3101317,0.014151057562208049,B96 B98,0.6666666666666666
493,0,0.0,"Molson, Mr. Harry Markland",1,0.685850716260367,0.0,0.0,113787,0.05953203526170282,C30,0.6666666666666666
494,0,0.0,"Artagaveytia, Mr. Ramon",1,0.8869062578537321,0.0,0.0,PC 17609,0.09662576327876685,B96 B98,0.0
495,0,1.0,"Stanley, Mr. Edward Roland",1,0.2586076903744659,0.0,0.0,A/4 45380,0.015712553569072387,B96 B98,0.6666666666666666
496,0,1.0,"Yousseff, Mr. Gerious",1,0.3679205534940792,0.0,0.0,2627,0.028220722145058292,B96 B98,0.0
497,1,0.0,"Eustis, Miss. Elizabeth Mussey",0,0.6732847449107816,0.125,0.0,36947,0.1527664244005612,D20,0.0
498,0,1.0,"Shellard, Mr. Frederick William",1,0.3679205534940792,0.0,0.0,C.A. 6212,0.029473237129564348,B96 B98,0.6666666666666666
499,0,0.0,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",0,0.3088715757728072,0.125,0.3333333333333333,113781,0.29580589980036276,C22 C26,0.6666666666666666
500,0,1.0,"Svensson, Mr. Olof",1,0.2963056044232219,0.0,0.0,350035,0.015216388212891242,B96 B98,0.6666666666666666
501,0,1.0,"Calic, Mr. Petar",1,0.20834380497612465,0.0,0.0,315086,0.016908073949327893,B96 B98,0.6666666666666666
502,0,1.0,"Canavan, Miss. Mary",0,0.2586076903744659,0.0,0.0,364846,0.015126992566498259,B96 B98,0.3333333333333333
503,0,1.0,"O'Sullivan, Miss. Bridget Mary",0,0.3679205534940792,0.0,0.0,330909,0.014891206669461744,B96 B98,0.3333333333333333
504,0,1.0,"Laitinen, Miss. Kristina Sofia",0,0.4596632319678311,0.0,0.0,4135,0.018713553707264782,B96 B98,0.6666666666666666
505,1,0.0,"Maioni, Miss. Roberta",0,0.19577783362653933,0.0,0.0,110152,0.16883675574220638,B79,0.6666666666666666
506,0,0.0,"Penasco y Castellana, Mr. Victor de Satode",1,0.22090977632571,0.125,0.0,PC 17758,0.2125586439344078,C65,0.0
507,1,0.5,"Quick, Mrs. Frederick Charles (Jane Richards)",0,0.4093993465694898,0.0,0.3333333333333333,26360,0.050748620223090936,B96 B98,0.6666666666666666
508,1,0.0,"Bradley, Mr. George (""George Arthur Brayton"")",1,0.3679205534940792,0.0,0.0,111427,0.051822148727810165,B96 B98,0.6666666666666666
509,0,1.0,"Olsen, Mr. Henry Margido",1,0.34656948982156316,0.0,0.0,C 4001,0.04396587194327397,B96 B98,0.6666666666666666
510,1,1.0,"Lang, Mr. Fang",1,0.32143754712239253,0.0,0.0,1601,0.11027245763075773,B96 B98,0.6666666666666666
511,1,1.0,"Daly, Mr. Eugene Patrick",1,0.35913546117114853,0.0,0.0,382651,0.015126992566498259,B96 B98,0.3333333333333333
512,0,1.0,"Webber, Mr. James",1,0.3679205534940792,0.0,0.0,SOTON/OQ 3101316,0.015712553569072387,B96 B98,0.6666666666666666
513,1,0.0,"McGough, Mr. James Robert",1,0.4470972606182458,0.0,0.0,PC 17473,0.05130978285055781,E25,0.6666666666666666
514,1,0.0,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",0,0.6732847449107816,0.125,0.0,PC 17603,0.11594107850967697,B96 B98,0.0
515,0,1.0,"Coleff, Mr. Satio",1,0.2963056044232219,0.0,0.0,349209,0.014630827210317117,B96 B98,0.6666666666666666
516,0,0.0,"Walker, Mr. William Anderson",1,0.5853229454636844,0.0,0.0,36967,0.06640417918791278,D46,0.6666666666666666
517,1,0.5,"Lemore, Mrs. (Amelia Milley)",0,0.4219653179190751,0.0,0.0,C.A. 34260,0.020494635090094415,F33,0.6666666666666666
518,0,1.0,"Ryan, Mr. Patrick",1,0.3679205534940792,0.0,0.0,371110,0.04713766070721715,B96 B98,0.3333333333333333
519,1,0.5,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",0,0.4470972606182458,0.125,0.0,226875,0.050748620223090936,B96 B98,0.6666666666666666
520,0,1.0,"Pavlovic, Mr. Stefo",1,0.39683337521990447,0.0,0.0,349242,0.015411575213749286,B96 B98,0.6666666666666666
521,1,0.0,"Perreault, Miss. Anne",0,0.37170143252073384,0.0,0.0,12749,0.18249984580226933,B73,0.6666666666666666
522,0,1.0,"Vovk, Mr. Janko",1,0.2711736617240512,0.0,0.0,349252,0.015411575213749286,B96 B98,0.6666666666666666
523,0,1.0,"Lahoud, Mr. Sarkis",1,0.3679205534940792,0.0,0.0,2624,0.014102260811993537,B96 B98,0.0
524,1,0.0,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",0,0.5476250314149284,0.0,0.16666666666666666,111361,0.11316786160148591,B18,0.0
525,0,1.0,"Kassem, Mr. Fared",1,0.3679205534940792,0.0,0.0,2700,0.014110458666029575,B96 B98,0.0
526,0,1.0,"Farrell, Mr. James",1,0.5036441316913798,0.0,0.0,367232,0.015126992566498259,B96 B98,0.3333333333333333
527,1,0.5,"Ridsdale, Miss. Lucy",0,0.6230208595124404,0.0,0.0,W./C. 14258,0.020494635090094415,B96 B98,0.6666666666666666
528,0,0.0,"Farthing, Mr. John",1,0.3679205534940792,0.0,0.0,PC 17483,0.4328841690069588,C95,0.6666666666666666
529,0,1.0,"Salonen, Mr. Johan Werner",1,0.4847951746670017,0.0,0.0,3101296,0.015468569817999833,B96 B98,0.6666666666666666
530,0,0.5,"Hocking, Mr. Richard George",1,0.2837396330736366,0.25,0.16666666666666666,29104,0.022446505098674838,B96 B98,0.6666666666666666
531,1,0.5,"Quick, Miss. Phyllis May",0,0.01985423473234481,0.125,0.16666666666666666,26360,0.050748620223090936,B96 B98,0.6666666666666666
532,0,1.0,"Toufik, Mr. Nakli",1,0.3679205534940792,0.0,0.0,2641,0.014110458666029575,B96 B98,0.0
533,0,1.0,"Elias, Mr. Joseph Jr",1,0.20834380497612465,0.125,0.16666666666666666,2690,0.014110458666029575,B96 B98,0.0
534,1,1.0,"Peter, Mrs. Catherine (Catherine Rizk)",0,0.3679205534940792,0.0,0.3333333333333333,2668,0.04364049521284362,B96 B98,0.0
535,0,1.0,"Cacic, Miss. Marija",0,0.37170143252073384,0.0,0.0,315084,0.016908073949327893,B96 B98,0.6666666666666666
536,1,0.5,"Hart, Miss. Eva Miriam",0,0.08268409148027142,0.0,0.3333333333333333,F.C.C. 13529,0.05123658772523604,B96 B98,0.6666666666666666
537,0,0.0,"Butt, Major. Archibald Willingham",1,0.5601910027645137,0.0,0.0,113050,0.051822148727810165,B38,0.6666666666666666
538,1,0.0,"LeRoy, Miss. Bertha",0,0.37170143252073384,0.0,0.0,PC 17761,0.20772776566317125,B96 B98,0.0
539,0,1.0,"Risien, Mr. Samuel Beard",1,0.3679205534940792,0.0,0.0,364498,0.028302115124416098,B96 B98,0.6666666666666666
540,1,0.0,"Frolicher, Miss. Hedwig Margaritha",0,0.2711736617240512,0.0,0.3333333333333333,13568,0.09661756542473082,B39,0.0
541,1,0.0,"Crosby, Miss. Harriet R",0,0.4470972606182458,0.0,0.3333333333333333,WE/P 5735,0.13858277060920987,B22,0.6666666666666666
542,0,1.0,"Andersson, Miss. Ingeborg Constanzia",0,0.10781603417944208,0.5,0.3333333333333333,347082,0.06104473451835265,B96 B98,0.6666666666666666
543,0,1.0,"Andersson, Miss. Sigrid Elisabeth",0,0.1329479768786127,0.5,0.3333333333333333,347082,0.06104473451835265,B96 B98,0.6666666666666666
544,1,0.5,"Beane, Mr. Edward",1,0.39683337521990447,0.125,0.0,2908,0.050748620223090936,B96 B98,0.6666666666666666
545,0,0.0,"Douglas, Mr. Walter Donald",1,0.6230208595124404,0.125,0.0,PC 17761,0.20772776566317125,C86,0.0
546,0,0.0,"Nicholson, Mr. Arthur Ernest",1,0.7989444584066349,0.0,0.0,693,0.050748620223090936,B96 B98,0.6666666666666666
547,1,0.5,"Beane, Mrs. Edward (Ethel Clarke)",0,0.2334757476752953,0.125,0.0,2908,0.050748620223090936,B96 B98,0.6666666666666666
548,1,0.5,"Padro y Manent, Mr. Julian",1,0.3679205534940792,0.0,0.0,SC/PARIS 2146,0.02705779799394608,B96 B98,0.0
549,0,1.0,"Goldsmith, Mr. Frank John",1,0.4093993465694898,0.125,0.16666666666666666,363291,0.04006213192611313,B96 B98,0.6666666666666666
550,1,0.5,"Davies, Master. John Morgan Jr",1,0.09525006282985675,0.125,0.16666666666666666,C.A. 33112,0.07173122281533045,B96 B98,0.6666666666666666
551,1,0.0,"Thayer, Mr. John Borland Jr",1,0.20834380497612465,0.0,0.3333333333333333,17421,0.21642978772242535,C70,0.0
552,0,0.5,"Sharp, Mr. Percival James R",1,0.33400351847197784,0.0,0.0,244358,0.050748620223090936,B96 B98,0.6666666666666666
553,0,1.0,"O'Brien, Mr. Timothy",1,0.3679205534940792,0.0,0.0,330979,0.015281580671177828,B96 B98,0.3333333333333333
554,1,1.0,"Leeni, Mr. Fahim (""Philip Zenni"")",1,0.2711736617240512,0.0,0.0,2620,0.014102260811993537,B96 B98,0.0
555,1,1.0,"Ohman, Miss. Velin",0,0.2711736617240512,0.0,0.0,347085,0.015175789316712771,B96 B98,0.6666666666666666
556,0,0.0,"Wright, Mr. George",1,0.7738125157074642,0.0,0.0,113807,0.051822148727810165,B96 B98,0.6666666666666666
557,1,0.0,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",0,0.5978889168132697,0.125,0.0,11755,0.07729405233978466,A16,0.0
558,0,0.0,"Robbins, Mr. Victor",1,0.3679205534940792,0.0,0.0,PC 17757,0.4440992237022602,B96 B98,0.0
559,1,0.0,"Taussig, Mrs. Emil (Tillie Mandelbaum)",0,0.4847951746670017,0.125,0.16666666666666666,110413,0.1554664461834305,E67,0.6666666666666666
560,1,1.0,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",0,0.4470972606182458,0.125,0.0,345572,0.033962538149299316,B96 B98,0.6666666666666666
561,0,1.0,"Morrow, Mr. Thomas Rowan",1,0.3679205534940792,0.0,0.0,372622,0.015126992566498259,B96 B98,0.3333333333333333
562,0,1.0,"Sivic, Mr. Husein",1,0.49736114601658704,0.0,0.0,349251,0.015411575213749286,B96 B98,0.6666666666666666
563,0,0.5,"Norman, Mr. Robert Douglas",1,0.34656948982156316,0.0,0.0,218629,0.026350245115835676,B96 B98,0.6666666666666666
564,0,1.0,"Simmons, Mr. John",1,0.3679205534940792,0.0,0.0,SOTON/OQ 392082,0.015712553569072387,B96 B98,0.6666666666666666
565,0,1.0,"Meanwell, Miss. (Marion Ogden)",0,0.3679205534940792,0.0,0.0,SOTON/O.Q. 392087,0.015712553569072387,B96 B98,0.6666666666666666
566,0,1.0,"Davies, Mr. Alfred J",1,0.2963056044232219,0.25,0.0,A/4 48871,0.04713766070721715,B96 B98,0.6666666666666666
